id,groupId,name,uniqueId,status,lastUpdate,positionId,phone,vehicleModel,contact,category,disabled,vltdmodel,serialNo,iccid,createdon,vltd_make,simno1,network1,sim1_expiry,simno2,network2,sim2_expiry,vstate,rto_code,vehicleMake,chasisno,engineno,manufacture_year,permit_holder,sos_status,sos_eventid,otpverified,altContactPerson,altPhone,groupName,deviceActivationStatus,iccIdValidUpto,activationRcptNo,deviceActivatedUpto,deviceActivationDate,createdBy,attributes.Name,attributes.fgdf,attributes.key
10,5,e2459db5-3,367276,other,2022-08-27T14:54:58.000+00:00,7623423,5555577777,,4444477777,Car,false,,aed83f26-4578-11ed-8bbd-000d3a086e78,aed83f2c-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-30T00:00:00.000+00:00,,,2022-03-29T00:00:00.000+00:00,state11,CG05,,aed83efa-4578-11ed-8bbd-000d3a086e78,0a7c4ce0-4c00-11ed-8bbd-000d3a086e78,2019,sara update,false,0,false,asaSA,9854678654,ABC,pending,2022-10-01T00:00:00.000+00:00,fd23f3ee-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
11,5,e2459f51-3,260668,other,2022-08-27T14:54:58.000+00:00,7623424,5656565656,TMC,6574324567,,false,,aed846eb-4578-11ed-8bbd-000d3a086e78,aed846f0-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2023-09-12T00:00:00.000+00:00,,,2022-11-23T00:00:00.000+00:00,,,,aed846e1-4578-11ed-8bbd-000d3a086e78,0a7c4fb4-4c00-11ed-8bbd-000d3a086e78,0,terw,false,0,false,,,ABC,pending,2022-10-01T00:00:00.000+00:00,fd23f781-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
12,0,e2459fae-3,3604263339,other,2022-08-27T14:54:58.000+00:00,7623425,,,,Truck,false,,aed847ca-4578-11ed-8bbd-000d3a086e78,aed847cf-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed847c3-4578-11ed-8bbd-000d3a086e78,0a7c524f-4c00-11ed-8bbd-000d3a086e78,0,,true,539647,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23f8bd-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
14,0,e245a000-3,1727374748,other,2022-08-27T14:54:58.000+00:00,7623426,,,,Truck,false,,aed8510c-4578-11ed-8bbd-000d3a086e78,aed85112-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed850ff-4578-11ed-8bbd-000d3a086e78,0a7c531b-4c00-11ed-8bbd-000d3a086e78,0,,true,539650,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23f9c6-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
15,0,e245a046-3,866136042633391,other,2022-09-03T05:58:34.000+00:00,7683430,,,,Truck,false,,aed85543-4578-11ed-8bbd-000d3a086e78,aed85548-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed8553c-4578-11ed-8bbd-000d3a086e78,0a7c53bf-4c00-11ed-8bbd-000d3a086e78,0,,true,539653,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23faa8-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
16,0,e245a08b-3,736004226343390,other,,0,,,,Bus,false,,aed85e00-4578-11ed-8bbd-000d3a086e78,aed85e06-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed85df8-4578-11ed-8bbd-000d3a086e78,0a7c5727-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23fb84-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33
45,0,e245a0d1-3,1703215133,other,2020-02-03T19:06:07.000+00:00,592628,,,,Truck,false,,aed85ea8-4578-11ed-8bbd-000d3a086e78,aed85ead-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed85ea1-4578-11ed-8bbd-000d3a086e78,0a7c57b7-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23fc22-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,Chinese_Watch
106,0,e245a123-3,864376047794853,other,2022-07-05T05:29:39.000+00:00,7154297,9445624172,MANSI GPS,8210051026,Bus,false,VLTDMODEL001,aed85f46-4578-11ed-8bbd-000d3a086e78,aed85f4b-4578-11ed-8bbd-000d3a086e78,,MAKE001,10194543785348234,BSNL,2022-03-29T00:00:00.000+00:00,50594543785348234,Reliance Jio,2022-03-29T00:00:00.000+00:00,Chhattisgarh,CG12,MAKE001,aed85f3f-4578-11ed-8bbd-000d3a086e78,0a7c5845-4c00-11ed-8bbd-000d3a086e78,0,TEST PERMIT HOLDER,false,0,false,TEST PERMIT HOLDER,1973462580,,pending,2022-10-01T00:00:00.000+00:00,fd23fcbf-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,
107,0,e245a280-3,864376047792386,other,2022-07-05T05:29:39.000+00:00,7154298,9445621615,MANSI GPS,,Truck,false,,aed85ff7-4578-11ed-8bbd-000d3a086e78,aed85ffd-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aed85ff1-4578-11ed-8bbd-000d3a086e78,0a7c58ea-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd23fd78-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,
315,0,e2466860-3,866557057062863,other,2021-07-09T09:37:49.000+00:00,3439516,,MANSI GPS AIS 140,,Truck,false,,aedaa9a4-4578-11ed-8bbd-000d3a086e78,aedaa9a9-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaa99e-4578-11ed-8bbd-000d3a086e78,0a7ccf0b-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd277b89-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
316,0,e24668d5-3,866557057079818,other,2021-07-14T10:47:06.000+00:00,3561676,,MANSI GPS AIS 140,,Bus,false,,aedaaa66-4578-11ed-8bbd-000d3a086e78,aedaaa6b-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaaa61-4578-11ed-8bbd-000d3a086e78,0a7ccf96-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd277ff5-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
318,0,e2466947-3,866557057052633,other,2021-07-08T09:10:27.000+00:00,3433204,,MANSI GPS AIS 140,,Truck,false,,aedaab26-4578-11ed-8bbd-000d3a086e78,aedaab2b-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaab21-4578-11ed-8bbd-000d3a086e78,0a7cd023-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd27806b-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
319,0,e24669b8-3,866557057201099,other,2021-07-08T09:11:47.000+00:00,3433205,,MANSI GPS AIS 140,,Bus,false,,aedaaba3-4578-11ed-8bbd-000d3a086e78,aedaaba8-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaab9e-4578-11ed-8bbd-000d3a086e78,0a7cd0ac-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2780d7-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
320,0,e2466a2b-3,866557057222111,other,2021-07-14T20:20:53.000+00:00,3570748,,MANSI GPS AIS 140,,Bus,false,,aedaac1c-4578-11ed-8bbd-000d3a086e78,aedaac21-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaac16-4578-11ed-8bbd-000d3a086e78,0a7cd137-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278143-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
321,0,e2466aef-3,866557057154611,other,2021-07-13T11:44:39.000+00:00,3536368,,MANSI GPS AIS 140,,Truck,false,,aedaac92-4578-11ed-8bbd-000d3a086e78,aedaac97-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaac8c-4578-11ed-8bbd-000d3a086e78,0a7cd1bf-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2781b0-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
322,0,e2466b64-3,866557057055347,other,2021-07-09T06:26:41.000+00:00,3437793,,MANSI GPS AIS 140,,Bike,false,,aedaad09-4578-11ed-8bbd-000d3a086e78,aedaad0e-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaad04-4578-11ed-8bbd-000d3a086e78,0a7cd24b-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd27821d-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
324,0,e2466fc9-3,866557057230676,other,2021-04-05T07:18:11.000+00:00,3175158,,MANSI GPS AIS 140,,Truck,false,,aedaad7f-4578-11ed-8bbd-000d3a086e78,aedaad84-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaad7a-4578-11ed-8bbd-000d3a086e78,0a7cd2ce-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278289-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
325,0,e246703d-3,866557057239164,other,2021-07-09T11:30:11.000+00:00,3440978,,MANSI GPS AIS 140,,Bike,false,,aedaadf4-4578-11ed-8bbd-000d3a086e78,aedaadf9-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaadef-4578-11ed-8bbd-000d3a086e78,0a7cd358-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2782f4-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
326,0,e24670b1-3,866557057230874,other,2021-04-05T11:57:57.000+00:00,3177469,,MANSI GPS AIS 140,,Bus,false,,aedaae6b-4578-11ed-8bbd-000d3a086e78,aedaae6f-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaae65-4578-11ed-8bbd-000d3a086e78,0a7cd3dd-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278360-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
329,0,e2467123-3,867459044092187,other,2021-08-25T09:38:47.000+00:00,4105292,,MANSI GPS AIS 140,,Bike,false,,aedaaee2-4578-11ed-8bbd-000d3a086e78,aedaaee6-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaaedc-4578-11ed-8bbd-000d3a086e78,0a7cd463-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2783d0-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
330,0,e2467196-3,867459044090710,other,2021-07-12T16:42:20.000+00:00,3513792,,MANSI GPS AIS 140,,Truck,false,,aedaaf58-4578-11ed-8bbd-000d3a086e78,aedaaf5c-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaaf52-4578-11ed-8bbd-000d3a086e78,0a7cd4eb-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd27843d-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
331,0,e2467206-3,867459044090678,other,2021-07-10T12:57:17.000+00:00,3448125,,MANSI GPS AIS 140,,Bus,false,,aedaafcd-4578-11ed-8bbd-000d3a086e78,aedaafd2-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedaafc8-4578-11ed-8bbd-000d3a086e78,0a7cd576-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2784a7-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
332,0,e2467275-3,867459044086965,other,2021-07-14T20:21:37.000+00:00,3570755,,MANSI GPS AIS 140,,Bus,false,,aedab043-4578-11ed-8bbd-000d3a086e78,aedab048-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab03d-4578-11ed-8bbd-000d3a086e78,0a7cd5f7-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278513-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
333,0,e24676aa-3,867459044090785,other,2021-07-12T16:44:40.000+00:00,3513859,,MANSI GPS AIS 140,,Truck,false,,aedab0bb-4578-11ed-8bbd-000d3a086e78,aedab0bf-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab0b5-4578-11ed-8bbd-000d3a086e78,0a7cd882-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278580-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
334,0,e2467720-3,867459044090991,other,2021-07-09T11:29:54.000+00:00,3440977,,MANSI GPS AIS 140,,Bus,false,,aedab132-4578-11ed-8bbd-000d3a086e78,aedab137-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab12c-4578-11ed-8bbd-000d3a086e78,0a7cd905-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2785eb-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
335,0,e2467795-3,867459044068500,other,2021-04-05T08:21:25.000+00:00,3175979,,MANSI GPS AIS 140,,Bike,false,,aedab1a7-4578-11ed-8bbd-000d3a086e78,aedab1ac-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab1a1-4578-11ed-8bbd-000d3a086e78,0a7cd983-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278656-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
336,0,e2467811-3,867459044090918,other,2021-07-09T11:30:44.000+00:00,3440982,,MANSI GPS AIS 140,,Truck,false,,aedab21c-4578-11ed-8bbd-000d3a086e78,aedab220-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab216-4578-11ed-8bbd-000d3a086e78,0a7cda07-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2786c2-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
337,0,e246788c-3,867459044087138,other,2021-07-12T06:19:42.000+00:00,3493048,,MANSI GPS AIS 140,,Bus,false,,aedab292-4578-11ed-8bbd-000d3a086e78,aedab296-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab28c-4578-11ed-8bbd-000d3a086e78,0a7cda8a-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278734-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
338,0,e2467906-3,867459044069250,other,2021-07-10T11:35:58.000+00:00,3447667,,MANSI GPS AIS 140,,Bus,false,,aedab308-4578-11ed-8bbd-000d3a086e78,aedab30c-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab302-4578-11ed-8bbd-000d3a086e78,0a7cdb0f-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2787a1-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
339,0,e2467981-3,862273046797809,other,2021-07-12T07:01:19.000+00:00,3494255,,MANSI GPS AIS 140,,Truck,false,,aedab37e-4578-11ed-8bbd-000d3a086e78,aedab382-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab378-4578-11ed-8bbd-000d3a086e78,0a7cdb91-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd27880f-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
340,0,e2467ddb-3,866557057202469,other,2021-07-12T05:55:21.000+00:00,3492440,,MANSI GPS AIS 140,,Bus,false,,aedab3f2-4578-11ed-8bbd-000d3a086e78,aedab3f6-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab3ec-4578-11ed-8bbd-000d3a086e78,0a7cdc15-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd27887b-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
341,0,e2467e4f-3,867459044089738,other,2021-07-12T16:40:29.000+00:00,3513733,,MANSI GPS AIS 140,,Bus,false,,aedab468-4578-11ed-8bbd-000d3a086e78,aedab46d-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab462-4578-11ed-8bbd-000d3a086e78,0a7cdc98-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2788e6-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
342,0,e2467f10-3,867459044087104,other,,0,,MANSI GPS AIS 140,,Truck,false,,aedab4e1-4578-11ed-8bbd-000d3a086e78,aedab4e6-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab4db-4578-11ed-8bbd-000d3a086e78,0a7cdd1a-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278951-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
344,0,e2467f8c-3,862273046797908,other,2021-07-09T12:58:25.000+00:00,3441556,,MANSI GPS AIS 140,,Bus,false,,aedab562-4578-11ed-8bbd-000d3a086e78,aedab566-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab55c-4578-11ed-8bbd-000d3a086e78,0a7cdda0-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd2789c4-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
345,0,e2468001-3,866557057054779,other,2021-07-06T12:59:06.000+00:00,3404863,,MANSI GPS AIS 140,,Truck,false,,aedab5d8-4578-11ed-8bbd-000d3a086e78,aedab5dc-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab5d2-4578-11ed-8bbd-000d3a086e78,0a7cde27-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278a32-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
346,0,e246807d-3,862273046795712,other,2021-07-11T07:20:18.000+00:00,3463545,,MANSI GPS AIS 140,,Bus,false,,aedab64f-4578-11ed-8bbd-000d3a086e78,aedab653-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab649-4578-11ed-8bbd-000d3a086e78,0a7cdeb0-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278a9f-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
347,0,e24680f7-3,862273046814844,other,2021-07-11T07:11:22.000+00:00,3463475,,MANSI GPS AIS 140,,Bus,false,,aedab6c4-4578-11ed-8bbd-000d3a086e78,aedab6c9-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab6be-4578-11ed-8bbd-000d3a086e78,0a7cdf33-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278b09-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
348,0,e246857b-3,866557057040638,other,,0,,MANSI GPS AIS 140,,Truck,false,,aedab73c-4578-11ed-8bbd-000d3a086e78,aedab740-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab736-4578-11ed-8bbd-000d3a086e78,0a7cdfb7-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278b77-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
349,0,e24685f4-3,862273046791356,other,,0,,MANSI GPS AIS 140,,Bus,false,,aedab7b6-4578-11ed-8bbd-000d3a086e78,aedab7bb-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab7b0-4578-11ed-8bbd-000d3a086e78,0a7ce03c-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278be5-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
350,0,e2468669-3,866557057112072,other,2021-05-11T05:12:40.000+00:00,3205188,,MANSI GPS AIS 140,,Bike,false,,aedab82d-4578-11ed-8bbd-000d3a086e78,aedab832-4578-11ed-8bbd-000d3a086e78,2022-03-29T07:12:11.000+00:00,,,,2022-03-29T07:12:14.000+00:00,,,2022-03-29T07:12:14.000+00:00,,,,aedab828-4578-11ed-8bbd-000d3a086e78,0a7ce0bd-4c00-11ed-8bbd-000d3a086e78,0,,false,0,false,,,,pending,2022-10-01T00:00:00.000+00:00,fd278da5-4597-11ed-8bbd-000d3a086e78,2022-10-01T00:00:00.000+00:00,2022-10-01T00:00:00.000+00:00,33,,
